list_view_page_url,prod_url,prod_title, prod_price,prod_rating,attri1,attri2,attri3,attri4,attri5
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=4,/redmi-note-8-neptune-blue-64-gb/p/itm873f03260c0a7?pid=MOBFHFFSG69TGSXQ&lid=LSTMOBFHFFSG69TGSXQU5MCK7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_74&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=a7acb169-b767-42d6-879f-9236f032f1b4.MOBFHFFSG69TGSXQ.SEARCH&ppt=None&ppn=None&ssid=7qagoc3fsw0000001671377354194,"Redmi Note 8 (Neptune Blue, 64 GB)","₹12,999",4.4,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 8MP + 2MP + 2MP | 13MP Front Camera,4000 mAh Lithium Polymer Battery,Qualcomm Snapdragon 665 Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=4,/redmi-note-8-moonlight-white-64-gb/p/itmd9fd42df891ce?pid=MOBFHGTKYGZBXNGK&lid=LSTMOBFHGTKYGZBXNGKGULMAX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_75&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=a7acb169-b767-42d6-879f-9236f032f1b4.MOBFHGTKYGZBXNGK.SEARCH&ppt=None&ppn=None&ssid=7qagoc3fsw0000001671377354194,"Redmi Note 8 (Moonlight White, 64 GB)","₹12,999",4.4,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 8MP + 2MP + 2MP | 13MP Front Camera,4000 mAh Lithium Polymer Battery,Qualcomm Snapdragon 665 Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=4,/redmi-8a-dual-midnight-grey-32-gb/p/itm5e12ea6eb7b66?pid=MOBFP7YHGWCPXUDH&lid=LSTMOBFP7YHGWCPXUDHUOTCQD&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_76&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=a7acb169-b767-42d6-879f-9236f032f1b4.MOBFP7YHGWCPXUDH.SEARCH&ppt=None&ppn=None&ssid=7qagoc3fsw0000001671377354194,"Redmi 8A Dual (Midnight Grey, 32 GB)","₹8,999",4.2,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,15.8 cm (6.22 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,5000 mAh Lithium Polymer Battery,Qualcomm Snapdragon 439 Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=4,/redmi-7-comet-blue-32-gb/p/itmfgaz9w4ky2zyd?pid=MOBFGD7NNHKYMCGV&lid=LSTMOBFGD7NNHKYMCGVRH28DK&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_77&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=a7acb169-b767-42d6-879f-9236f032f1b4.MOBFGD7NNHKYMCGV.SEARCH&ppt=None&ppn=None&ssid=7qagoc3fsw0000001671377354194,"Redmi 7 (Comet Blue, 32 GB)","₹7,999",4.3,2 GB RAM | 32 GB ROM,15.9 cm (6.26 inch) Display,12MP Rear Camera,4000 mAh Battery,12 Months
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=4,/redmi-note-7s-ruby-red-32-gb/p/itmfgpbamgc77wkq?pid=MOBFGGJ89UPRVZMH&lid=LSTMOBFGGJ89UPRVZMHK5GFTO&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_78&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=a7acb169-b767-42d6-879f-9236f032f1b4.MOBFGGJ89UPRVZMH.SEARCH&ppt=None&ppn=None&ssid=7qagoc3fsw0000001671377354194,"Redmi Note 7S (Ruby Red, 32 GB)","₹11,999",4.4,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP | 13MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 660 AIE Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=4,/xiaomi-11lite-ne-vinyl-black-128-gb/p/itme31941c31379f?pid=MOBG7F6CXRFJ8CF8&lid=LSTMOBG7F6CXRFJ8CF8XFKBWX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_79&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=a7acb169-b767-42d6-879f-9236f032f1b4.MOBG7F6CXRFJ8CF8.SEARCH&ppt=None&ppn=None&ssid=7qagoc3fsw0000001671377354194,"Xiaomi 11Lite NE (Vinyl Black, 128 GB)","₹24,990",4.2,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.64 cm (6.55 inch) Full HD+ Display,64MP + 8MP + 5MP | 20MP Front Camera,4250 mAh Battery,Qualcomm Snapdragon 778G Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=4,/xiaomi-12-pro-5g-couture-blue-256-gb/p/itm4e017bacc4e75?pid=MOBGDZ78FGZCW2FF&lid=LSTMOBGDZ78FGZCW2FFQF3OPD&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_80&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=a7acb169-b767-42d6-879f-9236f032f1b4.MOBGDZ78FGZCW2FF.SEARCH&ppt=None&ppn=None&ssid=7qagoc3fsw0000001671377354194,"Xiaomi 12 Pro 5G (Couture Blue, 256 GB)","₹51,990",4.2,8 GB RAM | 256 GB ROM,17.09 cm (6.73 inch) Full HD+ AMOLED Display,50MP Rear Camera,4600 mAh Battery,Snapdragon@ 8 Gen 1 Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=4,/redmi-7a-matte-blue-32-gb/p/itm2cabf87a171a0?pid=MOBFHZ4BZW2GM6UH&lid=LSTMOBFHZ4BZW2GM6UHB6IRZ1&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_81&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=a7acb169-b767-42d6-879f-9236f032f1b4.MOBFHZ4BZW2GM6UH.SEARCH&ppt=None&ppn=None&ssid=7qagoc3fsw0000001671377354194,"Redmi 7A (Matte Blue, 32 GB)","₹6,999",4.3,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,13.84 cm (5.45 inch) HD+ Display,12MP Rear Camera | 5MP Front Camera,4000 mAh Li-Polymer Battery,Qualcomm Snapdragon 439 Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=4,/redmi-y3-elegant-blue-32-gb/p/itmfhjdfnedmrgaz?pid=MOBFFWJWDRT2GWWG&lid=LSTMOBFFWJWDRT2GWWG4PX9TF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_82&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=a7acb169-b767-42d6-879f-9236f032f1b4.MOBFFWJWDRT2GWWG.SEARCH&ppt=None&ppn=None&ssid=7qagoc3fsw0000001671377354194,"Redmi Y3 (Elegant Blue, 32 GB)","₹10,190",4.4,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,15.9 cm (6.26 inch) HD+ Display,12MP + 2MP | 32MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 632 Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=4,/redmi-note-5-pro-gold-64-gb/p/itmf2fc3txmqwdkb?pid=MOBF28FTHZYYGXFY&lid=LSTMOBF28FTHZYYGXFYRE2WTC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_83&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=a7acb169-b767-42d6-879f-9236f032f1b4.MOBF28FTHZYYGXFY.SEARCH&ppt=None&ppn=None&ssid=7qagoc3fsw0000001671377354194,"Redmi Note 5 Pro (Gold, 64 GB)","₹14,999",4.5,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,15.21 cm (5.99 inch) Full HD+ Display,12MP + 5MP | 20MP Front Camera,4000 mAh Li Polymer Battery,Qualcomm Snapdragon 636 Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=4,/redmi-note-11-pro-plus-5g-stealth-black-128-gb/p/itmd029928dc2e7e?pid=MOBGCQRYPFFZE9GA&lid=LSTMOBGCQRYPFFZE9GAE2DMP6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_84&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=a7acb169-b767-42d6-879f-9236f032f1b4.MOBGCQRYPFFZE9GA.SEARCH&ppt=None&ppn=None&ssid=7qagoc3fsw0000001671377354194,"Redmi Note 11 PRO Plus 5G (Stealth Black, 128 GB)","₹21,400",4.2,8 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Display,108MP Rear Camera,5000 mAh Battery,12 months
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=4,/redmi-note-11-pro-plus-5g-stealth-black-256-gb/p/itmd029928dc2e7e?pid=MOBGHXQYBHYSGSWZ&lid=LSTMOBGHXQYBHYSGSWZDFNF2A&marketplace=FLIPKART&store=tyy%2F4io&spotlightTagId=TrendingId_tyy%2F4io&srno=b_4_85&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=a7acb169-b767-42d6-879f-9236f032f1b4.MOBGHXQYBHYSGSWZ.SEARCH&ppt=None&ppn=None&ssid=7qagoc3fsw0000001671377354194,"Redmi Note 11 PRO Plus 5G (Stealth Black, 256 GB)","₹23,583",4.2,8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,108MP Rear Camera,5000 mAh Battery,1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=4,/note-11-pro-plus-5g-mirage-blue-128-gb/p/itm813dbfe11e29b?pid=MOBGK2GFQGTQF3UU&lid=LSTMOBGK2GFQGTQF3UUC9FBH0&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_86&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=a7acb169-b767-42d6-879f-9236f032f1b4.MOBGK2GFQGTQF3UU.SEARCH&ppt=None&ppn=None&ssid=7qagoc3fsw0000001671377354194,"�Note 11 PRO Plus 5G (Mirage Blue, 128 GB)","₹19,899",4.1,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Display,108MP Rear Camera,5000 mAh Battery,1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=4,/redmi-note-11-pro-star-blue-128-gb/p/itme7022ee103b26?pid=MOBGHXQYARHZJPRC&lid=LSTMOBGHXQYARHZJPRCAWUL0U&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_87&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=a7acb169-b767-42d6-879f-9236f032f1b4.MOBGHXQYARHZJPRC.SEARCH&ppt=None&ppn=None&ssid=7qagoc3fsw0000001671377354194,"REDMI Note 11 Pro (Star Blue, 128 GB)","₹20,449",4.2,8 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Display,108MP Rear Camera,5000 mAh Battery,1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=4,/redmi-9-sky-blue-128-gb/p/itm4fb151383983b?pid=MOBFV5FPGQPG9CEZ&lid=LSTMOBFV5FPGQPG9CEZQLKPDN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_88&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=a7acb169-b767-42d6-879f-9236f032f1b4.MOBFV5FPGQPG9CEZ.SEARCH&ppt=None&ppn=None&ssid=7qagoc3fsw0000001671377354194,"Redmi 9 (Sky Blue, 128 GB)","₹9,990",4.2,4 GB RAM | 128 GB ROM,16.59 cm (6.53 inch) HD+ Display,13MP + 8MP | 5MP Front Camera,5000 mAh Battery,MediaTek Helio G35 Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=4,/redmi-note-11t-5g-aquamarine-blue-64-gb/p/itm0dd08e65983e7?pid=MOBG9G4FEYFEKPZN&lid=LSTMOBG9G4FEYFEKPZNOCFUS6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_89&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=a7acb169-b767-42d6-879f-9236f032f1b4.MOBG9G4FEYFEKPZN.SEARCH&ppt=None&ppn=None&ssid=7qagoc3fsw0000001671377354194,"REDMI Note 11T 5G (Aquamarine Blue, 64 GB)","₹15,999",4.2,6 GB RAM | 64 GB ROM,16.76 cm (6.6 inch) Display,50MP Rear Camera,5000 mAh Battery,Octa Core Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=4,/redmi-9-sky-blue-64-gb/p/itm4fb151383983b?pid=MOBFV5FPUS8UHG9H&lid=LSTMOBFV5FPUS8UHG9HAOKDDO&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_90&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=a7acb169-b767-42d6-879f-9236f032f1b4.MOBFV5FPUS8UHG9H.SEARCH&ppt=None&ppn=None&ssid=7qagoc3fsw0000001671377354194,"Redmi 9 (Sky Blue, 64 GB)","₹10,699",4.2,4 GB RAM | 64 GB ROM,16.59 cm (6.53 inch) HD+ Display,13MP + 2MP | 5MP Front Camera,5000 mAh Battery,MediaTek Helio G35 Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=4,/redmi-8a-dual-sea-blue-32-gb/p/itm2f3451c5d6270?pid=MOBFP73ZM26XEYZQ&lid=LSTMOBFP73ZM26XEYZQNBHILK&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_91&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=a7acb169-b767-42d6-879f-9236f032f1b4.MOBFP73ZM26XEYZQ.SEARCH&ppt=None&ppn=None&ssid=7qagoc3fsw0000001671377354194,"Redmi 8A Dual (Sea Blue, 32 GB)","₹8,999",4.3,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,15.8 cm (6.22 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,5000 mAh Lithium Polymer Battery,Qualcomm Snapdragon 439 Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=4,/redmi-9a-midnight-black-32-gb/p/itmeabd39a0cd669?pid=MOBGHXQYGXBAQA7R&lid=LSTMOBGHXQYGXBAQA7RCFSE0T&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_92&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=a7acb169-b767-42d6-879f-9236f032f1b4.MOBGHXQYGXBAQA7R.SEARCH&ppt=None&ppn=None&ssid=7qagoc3fsw0000001671377354194,"Redmi 9A (Midnight Black, 32 GB)","₹7,999",4.5,3 GB RAM | 32 GB ROM,16.59 cm (6.53 inch) Display,13MP Rear Camera,5000 mAh Battery,1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=4,/redmi-k20-flame-red-64-gb/p/itmfgfjtqjfzamyw?pid=MOBFG7UYX5BWZXFU&lid=LSTMOBFG7UYX5BWZXFUDQXTXV&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_93&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=a7acb169-b767-42d6-879f-9236f032f1b4.MOBFG7UYX5BWZXFU.SEARCH&ppt=None&ppn=None&ssid=7qagoc3fsw0000001671377354194,"Redmi K20 (Flame Red, 64 GB)","₹22,999",4.2,6 GB RAM | 64 GB ROM,16.23 cm (6.39 inch) Full HD+ Display,48MP + 13MP + 8MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 730 Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=4,/xiaomi-11i-hypercharge-5g-pacific-pearl-128-gb/p/itm495eaae251d5b?pid=MOBG9QWVHHSZS9HY&lid=LSTMOBG9QWVHHSZS9HYNDYZZG&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_94&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=a7acb169-b767-42d6-879f-9236f032f1b4.MOBG9QWVHHSZS9HY.SEARCH&ppt=None&ppn=None&ssid=7qagoc3fsw0000001671377354194,"Xiaomi 11i Hypercharge 5G (Pacific Pearl, 128 GB)","₹24,999",4.3,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Full HD+ AMOLED Display,108MP + 8MP + 2MP | 16MP Front Camera,4500 mAh Li-Polymer Battery,Mediatek Dimensity 920 Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=4,/11-lite-ne-jazz-blue-128-gb/p/itmbc33dfc42d8b7?pid=MOBGGCHFQSYFTSVD&lid=LSTMOBGGCHFQSYFTSVDIVEUSG&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_95&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=a7acb169-b767-42d6-879f-9236f032f1b4.MOBGGCHFQSYFTSVD.SEARCH&ppt=None&ppn=None&ssid=7qagoc3fsw0000001671377354194,"11 Lite NE (Jazz Blue, 128 GB)","₹25,999",4.3,8 GB RAM | 128 GB ROM,16.64 cm (6.55 inch) Display,64MP Rear Camera,4250 mAh Battery,1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=6,/redmi-k20-pro-glacier-blue-128-gb/p/itmfgfjthe3dyjp3?pid=MOBFG7UYZ7DCKWSR&lid=LSTMOBFG7UYZ7DCKWSRHOQYRI&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_121&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=f5333c59-19cd-4679-b91f-eda455862515.MOBFG7UYZ7DCKWSR.SEARCH&ppt=None&ppn=None&ssid=ud0aa2ls0w0000001671377361438,"Redmi K20 Pro (Glacier Blue, 128 GB)","₹28,999",4.5,6 GB RAM | 128 GB ROM,16.23 cm (6.39 inch) Full HD+ Display,48MP + 13MP + 8MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 855 Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=6,/redmi-note-7s-sapphire-blue-64-gb/p/itmfh75f4rhcjdfk?pid=MOBFGGJ8CKGVHHZU&lid=LSTMOBFGGJ8CKGVHHZU9WFTKC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_122&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=f5333c59-19cd-4679-b91f-eda455862515.MOBFGGJ8CKGVHHZU.SEARCH&ppt=None&ppn=None&ssid=ud0aa2ls0w0000001671377361438,"Redmi Note 7S (Sapphire Blue, 64 GB)","₹13,999",4.4,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP | 13MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 660 AIE Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=6,/redmi-note-7-pro-blue-64-gb/p/itm410bac3ec336c?pid=MOBFDXZ376XRTZXH&lid=LSTMOBFDXZ376XRTZXHNZ5V6Z&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_123&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=f5333c59-19cd-4679-b91f-eda455862515.MOBFDXZ376XRTZXH.SEARCH&ppt=None&ppn=None&ssid=ud0aa2ls0w0000001671377361438,"Redmi Note 7 Pro (Blue, 64 GB)","₹15,999",4.5,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP | 13MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 675 Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=6,/redmi-note-7-pro-nebula-red-64-gb/p/itm410bac3ec336c?pid=MOBFDXZ3UJJ7ETTE&lid=LSTMOBFDXZ3UJJ7ETTEMFMXNO&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_124&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=f5333c59-19cd-4679-b91f-eda455862515.MOBFDXZ3UJJ7ETTE.SEARCH&ppt=None&ppn=None&ssid=ud0aa2ls0w0000001671377361438,"Redmi Note 7 Pro (Nebula Red, 64 GB)","₹15,999",4.5,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP | 13MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 675 Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=6,/redmi-note-7s-onyx-black-64-gb/p/itmfh75fh2ggjgag?pid=MOBFGGJ8AUXSTH6D&lid=LSTMOBFGGJ8AUXSTH6DUXD9PW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_125&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=f5333c59-19cd-4679-b91f-eda455862515.MOBFGGJ8AUXSTH6D.SEARCH&ppt=None&ppn=None&ssid=ud0aa2ls0w0000001671377361438,"Redmi Note 7S (Onyx Black, 64 GB)","₹13,999",4.4,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP | 13MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 660 AIE Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=6,/mi-11-lite-vinyl-black-128-gb/p/itmac6203bae9394?pid=MOBG3VSKHGETEBVM&lid=LSTMOBG3VSKHGETEBVMVHMG4A&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_126&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=f5333c59-19cd-4679-b91f-eda455862515.MOBG3VSKHGETEBVM.SEARCH&ppt=None&ppn=None&ssid=ud0aa2ls0w0000001671377361438,"Mi 11 Lite (Vinyl Black, 128 GB)","₹19,900",4.2,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.64 cm (6.55 inch) Full HD+ Display,64MP + 8MP + 5MP | 16MP Front Camera,4250 mAh Li-Polymer Battery,Qualcomm Snapdragon 732G Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=6,/xiaomi-11lite-ne-tuscany-coral-128-gb/p/itme31941c31379f?pid=MOBG7F6D92NCXQYT&lid=LSTMOBG7F6D92NCXQYTJYQ5FW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_127&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=f5333c59-19cd-4679-b91f-eda455862515.MOBG7F6D92NCXQYT.SEARCH&ppt=None&ppn=None&ssid=ud0aa2ls0w0000001671377361438,"Xiaomi 11Lite NE (Tuscany Coral, 128 GB)","₹26,999",4.2,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.64 cm (6.55 inch) Full HD+ Display,64MP + 8MP + 5MP | 20MP Front Camera,4250 mAh Battery,Qualcomm Snapdragon 778G Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=6,/xiaomi-11t-pro-5g-hyperphone-meteorite-black-128-gb/p/itm7124fdf6f4b04?pid=MOBGAYGFRT2AUFAK&lid=LSTMOBGAYGFRT2AUFAK2SBDCG&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_128&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=f5333c59-19cd-4679-b91f-eda455862515.MOBGAYGFRT2AUFAK.SEARCH&ppt=None&ppn=None&ssid=ud0aa2ls0w0000001671377361438,"Xiaomi 11T Pro 5G Hyperphone (Meteorite Black, 128 GB)","₹35,999",4,8 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Display,108MP Rear Camera,5000 mAh Battery,12 months
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=6,/redmi-note-4-black-64-gb/p/itmeqe48766xqzb7?pid=MOBEQ98TABTWXGTD&lid=LSTMOBEQ98TABTWXGTD79S5H4&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_129&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=f5333c59-19cd-4679-b91f-eda455862515.MOBEQ98TABTWXGTD.SEARCH&ppt=None&ppn=None&ssid=ud0aa2ls0w0000001671377361438,"Redmi Note 4 (Black, 64 GB)","₹12,749",4.4,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,13.97 cm (5.5 inch) Full HD Display,13MP Rear Camera | 5MP Front Camera,4100 mAh Li-Polymer Battery,Qualcomm Snapdragon 625 64-bit Octa Core 2GHz Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=6,/redmi-5a-rose-gold-32-gb/p/itmf2fwcumw7ghwy?pid=MOBEZWXE8NSAZ73T&lid=LSTMOBEZWXE8NSAZ73TZT8DKM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_130&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=f5333c59-19cd-4679-b91f-eda455862515.MOBEZWXE8NSAZ73T.SEARCH&ppt=None&ppn=None&ssid=ud0aa2ls0w0000001671377361438,"Redmi 5A (Rose Gold, 32 GB)","₹6,999",4.4,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,12.7 cm (5 inch) HD Display,13MP Rear Camera | 5MP Front Camera,3000 mAh Li-polymer Battery,Qualcomm Snapdragon 425 Processor
